RNG,execs,seconds,execsps,iters,threads per block,number of blocks,dev name,dev mem rate (KHz),dev bus width (bits),dev peak mem bandwidth (GB/s)
CHAM,83886080000,4.188512,20027654144.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.440298,24383377408.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.185102,8236155392.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.187208,20033892352.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.446044,24342716416.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.210310,8215821312.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.197988,19982450688.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.450269,24312907776.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.196301,8227109376.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.198926,19977984000.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.440989,24378478592.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.185589,8235761664.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.189375,20023531520.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.438414,24396738560.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.193443,8229415424.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.182649,20055730176.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.447191,24334616576.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.198302,8225494528.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.191398,20013864960.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.442621,24366923776.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.198762,8225123840.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.201656,19965001728.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.443280,24362258432.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.204152,8220779008.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.191456,20013590528.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.441067,24377925632.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
